Trade #,Type,Signal,Date/Time,Price,Contracts,Profit NONE,Profit %,Cum. Profit NONE,Cum. Profit %,Run-up NONE,Run-up %,Drawdown NONE,Drawdown %
186,Entry Short,ParSE,2019-06-08 06:00,245.06,449.2777,5505.65,5,88070.24,3.02,5526.56,5.02,2070.73,1.88
186,Exit Short,tpS,2019-06-09 16:00,232.71,449.2777,5505.65,5,88070.24,3.02,5526.56,5.02,2070.73,1.88
187,Entry Short,ParSE,2019-06-14 00:00,254.67,443.0916,-1622.86,-1.44,86447.38,-0.86,1271.26,1.13,1630.99,1.45
187,Exit Short,ParLE,2019-06-14 20:00,258.23,443.0916,-1622.86,-1.44,86447.38,-0.86,1271.26,1.13,1630.99,1.45
188,Entry Long,ParLE,2019-06-14 20:00,258.23,436.5188,5663.44,5.02,92110.82,3.04,5687.12,5.05,0,0
188,Exit Long,tpL,2019-06-15 16:00,271.31,436.5188,5663.44,5.02,92110.82,3.04,5687.12,5.05,0,0
189,Entry Short,ParSE,2019-06-16 10:00,268.49,429.4738,-1768.66,-1.53,90342.16,-0.92,2201.61,1.91,2140.37,1.86
189,Exit Short,ParLE,2019-06-17 10:00,272.50,429.4738,-1768.66,-1.53,90342.16,-0.92,2201.61,1.91,2140.37,1.86
190,Entry Long,ParLE,2019-06-17 10:00,272.50,421.4747,-2869.26,-2.5,87472.91,-1.51,1452.19,1.26,2846.85,2.48
190,Exit Long,ParSE,2019-06-18 06:00,265.80,421.4747,-2869.26,-2.5,87472.91,-1.51,1452.19,1.26,2846.85,2.48
191,Entry Short,ParSE,2019-06-18 06:00,265.80,424.8254,-1137.19,-1.01,86335.72,-0.61,1825.41,1.62,1747.37,1.55
191,Exit Short,ParLE,2019-06-19 06:00,268.37,424.8254,-1137.19,-1.01,86335.72,-0.61,1825.41,1.62,1747.37,1.55
192,Entry Long,ParLE,2019-06-19 06:00,268.37,416.9641,-386.60,-0.35,85949.12,-0.21,957.49,0.86,1319.14,1.18
192,Exit Long,Close entry(s) order ParLE,2019-06-20 10:00,267.55,416.9641,-386.60,-0.35,85949.12,-0.21,957.49,0.86,1319.14,1.18
193,Entry Short,ParSE,2019-06-20 10:00,267.55,834.0183,-2258.14,-1.01,83690.98,-1.21,1148.02,0.51,2213.08,0.99
193,Exit Short,ParLE,2019-06-20 20:00,270.15,834.0183,-2258.14,-1.01,83690.98,-1.21,1148.02,0.51,2213.08,0.99
194,Entry Long,ParLE,2019-06-20 20:00,270.15,412.8037,5551.89,4.98,89242.87,3.02,5575.31,5,22.30,0.02
194,Exit Long,tpL,2019-06-21 00:00,283.71,412.8037,5551.89,4.98,89242.87,3.02,5575.31,5,22.30,0.02
195,Entry Short,ParSE,2019-06-24 02:00,306.06,371.0523,-3470.92,-3.06,85771.95,-1.83,1109.00,0.98,3447.53,3.04
195,Exit Short,ParLE,2019-06-25 04:00,315.29,371.0523,-3470.92,-3.06,85771.95,-1.83,1109.00,0.98,3447.53,3.04
196,Entry Long,ParLE,2019-06-25 04:00,315.29,356.3967,5549.36,4.94,91321.31,2.99,5572.95,4.96,2977.00,2.65
196,Exit Long,tpL,2019-06-26 02:00,330.99,356.3967,5549.36,4.94,91321.31,2.99,5572.95,4.96,2977.00,2.65
197,Entry Long,ParLE,2019-07-02 00:00,295.03,389.0357,-5362.97,-4.67,85958.34,-2.8,965.20,0.84,5341.07,4.65
197,Exit Long,ParSE,2019-07-02 04:00,281.36,389.0357,-5362.97,-4.67,85958.34,-2.8,965.20,0.84,5341.07,4.65
198,Entry Short,ParSE,2019-07-02 04:00,281.36,402.904,-3003.25,-2.65,82955.09,-1.62,3486.62,3.08,4087.97,3.61
198,Exit Short,Close entry(s) order ParSE,2019-07-02 20:00,288.70,402.904,-3003.25,-2.65,82955.09,-1.62,3486.62,3.08,4087.97,3.61
199,Entry Long,ParLE,2019-07-02 20:00,288.70,783.1846,3135.63,1.39,86090.73,1.71,11068.17,4.9,2943.00,1.3
199,Exit Long,ParSE,2019-07-04 04:00,292.82,783.1846,3135.63,1.39,86090.73,1.71,11068.17,4.9,2943.00,1.3
200,Entry Short,ParSE,2019-07-04 04:00,292.82,387.6402,-258.65,-0.23,85832.08,-0.14,4741.40,4.18,1852.36,1.63
200,Exit Short,ParLE,2019-07-05 10:00,293.37,387.6402,-258.65,-0.23,85832.08,-0.14,4741.40,4.18,1852.36,1.63
201,Entry Long,ParLE,2019-07-05 10:00,293.37,382.7874,-2850.19,-2.54,82981.88,-1.53,1256.05,1.12,3456.06,3.08
201,Exit Long,ParSE,2019-07-06 20:00,286.04,382.7874,-2850.19,-2.54,82981.88,-1.53,1256.05,1.12,3456.06,3.08
202,Entry Short,ParSE,2019-07-06 20:00,286.04,388.3877,-3152.16,-2.84,79829.73,-1.72,673.00,0.61,3129.32,2.82
202,Exit Short,ParLE,2019-07-07 10:00,294.04,388.3877,-3152.16,-2.84,79829.73,-1.72,673.00,0.61,3129.32,2.82
203,Entry Long,ParLE,2019-07-07 10:00,294.04,371.6095,5406.71,4.95,85236.44,3.01,5429.66,4.97,1653.22,1.51
203,Exit Long,tpL,2019-07-07 22:00,308.71,371.6095,5406.71,4.95,85236.44,3.01,5429.66,4.97,1653.22,1.51
204,Entry Long,ParLE,2019-07-10 04:00,310.90,357.6223,-2511.57,-2.26,82724.87,-1.36,278.17,0.25,2489.83,2.24
204,Exit Long,ParSE,2019-07-10 14:00,304.00,357.6223,-2511.57,-2.26,82724.87,-1.36,278.17,0.25,2489.83,2.24
205,Entry Short,ParSE,2019-07-10 14:00,304.00,363.3894,5723.96,5.18,88448.82,3.13,8321.33,7.53,0,0
205,Exit Short,tpS,2019-07-10 16:00,288.13,363.3894,5723.96,5.18,88448.82,3.13,8321.33,7.53,0,0
206,Entry Long,ParLE,2019-07-20 04:00,226.58,498.9158,-1436.91,-1.27,87011.91,-0.76,4223.16,3.74,2182.91,1.93
206,Exit Long,ParSE,2019-07-21 12:00,223.79,498.9158,-1436.91,-1.27,87011.91,-0.76,4223.16,3.74,2182.91,1.93
207,Entry Short,ParSE,2019-07-21 12:00,223.79,504.3974,5580.00,4.94,92591.91,2.98,5601.46,4.96,2317.58,2.05
207,Exit Short,tpS,2019-07-22 18:00,212.64,504.3974,5580.00,4.94,92591.91,2.98,5601.46,4.96,2317.58,2.05
208,Entry Long,ParLE,2019-07-24 18:00,210.98,547.6806,5736.13,4.96,98328.04,2.98,5760.40,4.99,915.83,0.79
208,Exit Long,tpL,2019-07-25 00:00,221.54,547.6806,5736.13,4.96,98328.04,2.98,5760.40,4.99,915.83,0.79
209,Entry Short,ParSE,2019-07-27 12:00,207.64,573.0368,-2575.19,-2.16,95752.84,-1.3,2635.09,2.21,2550.89,2.14
209,Exit Short,ParLE,2019-07-28 22:00,212.05,573.0368,-2575.19,-2.16,95752.84,-1.3,2635.09,2.21,2550.89,2.14
210,Entry Long,ParLE,2019-07-28 22:00,212.05,562.5884,-3681.31,-3.09,92071.53,-1.88,2102.72,1.76,7793.21,6.53
210,Exit Long,ParSE,2019-07-30 02:00,205.59,562.5884,-3681.31,-3.09,92071.53,-1.88,2102.72,1.76,7793.21,6.53
211,Entry Short,ParSE,2019-07-30 02:00,205.59,564.6684,-3762.70,-3.24,88308.84,-1.96,648.74,0.56,4975.36,4.29
211,Exit Short,Close entry(s) order ParSE,2019-07-30 16:00,212.17,564.6684,-3762.70,-3.24,88308.84,-1.96,648.74,0.56,4975.36,4.29
212,Entry Long,ParLE,2019-07-30 16:00,212.17,1097.2997,-1859.42,-0.8,86449.41,-0.99,7875.94,3.38,4490.63,1.93
212,Exit Long,ParSE,2019-08-01 00:00,210.56,1097.2997,-1859.42,-0.8,86449.41,-0.99,7875.94,3.38,4490.63,1.93
213,Entry Short,ParSE,2019-08-01 00:00,210.56,555.9825,-3867.19,-3.3,82582.22,-2.07,0,0,4032.05,3.44
213,Exit Short,ParLE,2019-08-02 06:00,217.43,555.9825,-3867.19,-3.3,82582.22,-2.07,0,0,4032.05,3.44
214,Entry Long,ParLE,2019-08-02 06:00,217.43,505.2454,900.68,0.82,83482.90,0.49,3555.17,3.24,1598.34,1.45
214,Exit Long,Close entry(s) order ParLE,2019-08-04 04:00,219.30,505.2454,900.68,0.82,83482.90,0.49,3555.17,3.24,1598.34,1.45
215,Entry Short,ParSE,2019-08-04 04:00,219.30,1007.3475,-2738.22,-1.24,80744.68,-1.49,2373.45,1.07,2693.51,1.22
215,Exit Short,ParLE,2019-08-04 22:00,221.93,1007.3475,-2738.22,-1.24,80744.68,-1.49,2373.45,1.07,2693.51,1.22
216,Entry Long,ParLE,2019-08-04 22:00,221.93,490.5468,5395.53,4.96,86140.21,2.99,5418.39,4.98,90.45,0.08
216,Exit Long,tpL,2019-08-05 10:00,233.02,490.5468,5395.53,4.96,86140.21,2.99,5418.39,4.98,90.45,0.08
217,Entry Short,ParSE,2019-08-06 14:00,230.76,484.0048,2274.17,2.04,88414.38,1.22,4725.75,4.23,259.50,0.23
217,Exit Short,Close entry(s) order ParSE,2019-08-08 10:00,225.97,484.0048,2274.17,2.04,88414.38,1.22,4725.75,4.23,259.50,0.23
218,Entry Long,ParLE,2019-08-08 10:00,225.97,984.2394,-4005.45,-1.8,84408.93,-2.13,2445.64,1.1,4276.71,1.92
218,Exit Long,Close entry(s) order ParLE,2019-08-08 16:00,221.99,984.2394,-4005.45,-1.8,84408.93,-2.13,2445.64,1.1,4276.71,1.92
219,Entry Short,ParSE,2019-08-08 16:00,221.99,1482.799,16286.20,4.95,100695.13,8.83,16348.75,4.97,139.97,0.04
219,Exit Short,tpS,2019-08-09 10:00,210.92,1482.799,16286.20,4.95,100695.13,8.83,16348.75,4.97,139.97,0.04
220,Entry Long,ParLE,2019-08-11 08:00,210.74,571.4282,-208.14,-0.17,100486.99,-0.1,3518.77,2.92,2418.37,2.01
220,Exit Long,ParSE,2019-08-12 10:00,210.46,571.4282,-208.14,-0.17,100486.99,-0.1,3518.77,2.92,2418.37,2.01
221,Entry Short,ParSE,2019-08-12 10:00,210.46,574.8704,279.35,0.23,100766.34,0.14,3689.47,3.05,2231.70,1.84
221,Exit Short,ParLE,2019-08-13 22:00,209.89,574.8704,279.35,0.23,100766.34,0.14,3689.47,3.05,2231.70,1.84
222,Entry Long,ParLE,2019-08-13 22:00,209.89,577.9278,-2845.13,-2.35,97921.21,-1.42,461.20,0.38,2821.43,2.33
222,Exit Long,ParSE,2019-08-14 14:00,205.05,577.9278,-2845.13,-2.35,97921.21,-1.42,461.20,0.38,2821.43,2.33
223,Entry Short,ParSE,2019-08-14 14:00,205.05,581.621,5955.82,4.99,103877.03,3.01,5978.48,5.01,1245.26,1.04
223,Exit Short,tpS,2019-08-14 16:00,194.73,581.621,5955.82,4.99,103877.03,3.01,5978.48,5.01,1245.26,1.04
224,Entry Long,ParLE,2019-08-18 12:00,189.91,643.9577,6099.65,4.99,109976.68,2.99,6125.34,5.01,30.90,0.03
224,Exit Long,tpL,2019-08-19 06:00,199.46,643.9577,6099.65,4.99,109976.68,2.99,6125.34,5.01,30.90,0.03
225,Entry Short,ParSE,2019-08-20 10:00,197.19,638.8742,6243.78,4.96,116220.46,2.97,6267.72,4.98,1060.17,0.84
225,Exit Short,tpS,2019-08-21 04:00,187.34,638.8742,6243.78,4.96,116220.46,2.97,6267.72,4.98,1060.17,0.84
226,Entry Short,ParSE,2019-08-24 10:00,188.84,686.9957,-1426.16,-1.1,114794.30,-0.66,2179.31,1.68,1908.31,1.47
226,Exit Short,Close entry(s) order ParSE,2019-08-25 10:00,190.84,686.9957,-1426.16,-1.1,114794.30,-0.66,2179.31,1.68,1908.31,1.47
227,Entry Long,ParLE,2019-08-25 10:00,190.84,1362.1624,-5892.01,-2.27,108902.29,-2.74,2072.98,0.8,5841.18,2.25
227,Exit Long,ParSE,2019-08-25 18:00,186.59,1362.1624,-5892.01,-2.27,108902.29,-2.74,2072.98,0.8,5841.18,2.25
228,Entry Short,ParSE,2019-08-25 18:00,186.59,675.7217,-3531.10,-2.8,105371.19,-1.69,2535.77,2.01,3505.18,2.78
228,Exit Short,ParLE,2019-08-26 00:00,191.74,675.7217,-3531.10,-2.8,105371.19,-1.69,2535.77,2.01,3505.18,2.78
229,Entry Long,ParLE,2019-08-26 00:00,191.74,653.7559,-4096.08,-3.27,101275.11,-1.99,1256.29,1,4071.82,3.25
229,Exit Long,ParSE,2019-08-27 02:00,185.55,653.7559,-4096.08,-3.27,101275.11,-1.99,1256.29,1,4071.82,3.25
230,Entry Short,ParSE,2019-08-27 02:00,185.55,655.6197,6069.50,4.99,107344.60,3.02,6092.60,5.01,2607.47,2.14
230,Exit Short,tpS,2019-08-28 18:00,176.22,655.6197,6069.50,4.99,107344.60,3.02,6092.60,5.01,2607.47,2.14
231,Entry Short,ParSE,2019-09-04 14:00,175.45,709.032,304.83,0.25,107649.43,0.15,5186.51,4.17,1939.27,1.56
231,Exit Short,ParLE,2019-09-05 22:00,174.95,709.032,304.83,0.25,107649.43,0.15,5186.51,4.17,1939.27,1.56
232,Entry Long,ParLE,2019-09-05 22:00,174.95,717.3591,-2976.44,-2.37,104672.99,-1.43,2069.59,1.65,2951.93,2.35
232,Exit Long,ParSE,2019-09-06 16:00,170.87,717.3591,-2976.44,-2.37,104672.99,-1.43,2069.59,1.65,2951.93,2.35
233,Entry Short,ParSE,2019-09-06 16:00,170.87,732.1588,-1492.68,-1.19,103180.31,-0.73,4272.75,3.42,1467.37,1.17
233,Exit Short,ParLE,2019-09-07 10:00,172.84,732.1588,-1492.68,-1.19,103180.31,-0.73,4272.75,3.42,1467.37,1.17
234,Entry Long,ParLE,2019-09-07 10:00,172.84,712.8271,6079.81,4.93,109260.11,2.99,6105.67,4.96,1436.04,1.17
234,Exit Long,tpL,2019-09-08 02:00,181.44,712.8271,6079.81,4.93,109260.11,2.99,6105.67,4.96,1436.04,1.17
235,Entry Short,ParSE,2019-09-10 16:00,179.46,699.3598,985.06,0.78,110245.17,0.47,4492.76,3.58,2360.96,1.88
235,Exit Short,Close entry(s) order ParSE,2019-09-12 02:00,177.98,699.3598,985.06,0.78,110245.17,0.47,4492.76,3.58,2360.96,1.88
236,Entry Long,ParLE,2019-09-12 02:00,177.98,1408.2149,913.46,0.36,111158.63,0.43,6146.02,2.45,1965.30,0.78
236,Exit Long,Close entry(s) order ParLE,2019-09-13 08:00,178.70,1408.2149,913.46,0.36,111158.63,0.43,6146.02,2.45,1965.30,0.78
237,Entry Short,ParSE,2019-09-13 08:00,178.70,2117.3664,-5212.87,-1.38,105945.76,-2.47,2380.47,0.63,5178.53,1.37
237,Exit Short,Close entry(s) order ParSE,2019-09-13 22:00,181.09,2117.3664,-5212.87,-1.38,105945.76,-2.47,2380.47,0.63,5178.53,1.37
238,Entry Long,ParLE,2019-09-13 22:00,181.09,2800.0821,25132.85,4.96,131078.61,12.2,25239.33,4.98,3853.52,0.76
238,Exit Long,tpL,2019-09-15 00:00,190.14,2800.0821,25132.85,4.96,131078.61,12.2,25239.33,4.98,3853.52,0.76
239,Entry Long,ParLE,2019-09-16 22:00,197.64,701.4781,6887.79,4.97,137966.39,2.98,6916.91,4.99,1360.54,0.98
239,Exit Long,tpL,2019-09-17 16:00,207.54,701.4781,6887.79,4.97,137966.39,2.98,6916.91,4.99,1360.54,0.98
240,Entry Long,ParLE,2019-10-06 00:00,176.23,810.0983,-2835.19,-1.99,135131.20,-1.19,627.63,0.44,2807.19,1.97
240,Exit Long,ParSE,2019-10-06 08:00,172.80,810.0983,-2835.19,-1.99,135131.20,-1.19,627.63,0.44,2807.19,1.97
241,Entry Short,ParSE,2019-10-06 08:00,172.80,818.895,33.49,0.02,135164.70,0.01,4164.44,2.94,1747.98,1.24
241,Exit Short,ParLE,2019-10-07 08:00,172.69,818.895,33.49,0.02,135164.70,0.01,4164.44,2.94,1747.98,1.24
242,Entry Long,ParLE,2019-10-07 08:00,172.69,820.6336,7064.99,4.99,142229.69,3,7094.76,5.01,0,0
242,Exit Long,tpL,2019-10-07 16:00,181.37,820.6336,7064.99,4.99,142229.69,3,7094.76,5.01,0,0
243,Entry Short,ParSE,2019-10-12 20:00,179.69,808.8252,-3059.48,-2.11,139170.22,-1.26,917.26,0.63,3029.81,2.08
243,Exit Short,ParLE,2019-10-13 12:00,183.40,808.8252,-3059.48,-2.11,139170.22,-1.26,917.26,0.63,3029.81,2.08
244,Entry Long,ParLE,2019-10-13 12:00,183.40,785.0609,-716.91,-0.5,138453.31,-0.3,3872.96,2.69,3789.24,2.63
244,Exit Long,ParSE,2019-10-15 08:00,182.56,785.0609,-716.91,-0.5,138453.31,-0.3,3872.96,2.69,3789.24,2.63
245,Entry Short,ParSE,2019-10-15 08:00,182.56,786.3124,7123.05,4.96,145576.36,2.99,7150.32,4.98,1593.47,1.11
245,Exit Short,tpS,2019-10-16 12:00,173.43,786.3124,7123.05,4.96,145576.36,2.99,7150.32,4.98,1593.47,1.11
246,Entry Long,ParLE,2019-10-20 16:00,173.02,851.5622,111.34,0.08,145687.70,0.05,4126.16,2.8,225.33,0.15
246,Exit Long,ParSE,2019-10-21 14:00,173.22,851.5622,111.34,0.08,145687.70,0.05,4126.16,2.8,225.33,0.15
247,Entry Short,ParSE,2019-10-21 14:00,173.22,860.2009,7382.62,4.95,153070.33,3,7410.94,4.97,1595.37,1.07
247,Exit Short,tpS,2019-10-23 12:00,164.57,860.2009,7382.62,4.95,153070.33,3,7410.94,4.97,1595.37,1.07
248,Entry Short,ParSE,2019-11-01 16:00,179.07,847.9961,-4047.12,-2.67,149023.20,-1.6,1708.02,1.12,4015.95,2.64
248,Exit Short,ParLE,2019-11-01 20:00,183.77,847.9961,-4047.12,-2.67,149023.20,-1.6,1708.02,1.12,4015.95,2.64
249,Entry Long,ParLE,2019-11-01 20:00,183.77,820.3459,-2315.80,-1.54,146707.40,-0.93,1799.22,1.19,2286.10,1.52
249,Exit Long,ParSE,2019-11-03 10:00,181.02,820.3459,-2315.80,-1.54,146707.40,-0.93,1799.22,1.19,2286.10,1.52
250,Entry Short,ParSE,2019-11-03 10:00,181.02,821.6664,-856.67,-0.58,145850.73,-0.35,1671.10,1.12,1295.11,0.87
250,Exit Short,Close entry(s) order ParSE,2019-11-04 10:00,181.99,821.6664,-856.67,-0.58,145850.73,-0.35,1671.10,1.12,1295.11,0.87
251,Entry Long,ParLE,2019-11-04 10:00,181.99,1632.3064,4010.08,1.35,149860.81,1.63,10795.43,3.63,75.74,0.03
251,Exit Long,ParSE,2019-11-05 06:00,184.52,1632.3064,4010.08,1.35,149860.81,1.63,10795.43,3.63,75.74,0.03
252,Entry Short,ParSE,2019-11-05 06:00,184.52,819.4366,-3068.41,-2.03,146792.40,-1.23,1854.46,1.23,3037.57,2.01
252,Exit Short,ParLE,2019-11-05 14:00,188.19,819.4366,-3068.41,-2.03,146792.40,-1.23,1854.46,1.23,3037.57,2.01
253,Entry Long,ParLE,2019-11-05 14:00,188.19,791.0192,391.25,0.26,147183.64,0.16,5428.26,3.65,401.55,0.27
253,Exit Long,ParSE,2019-11-06 20:00,188.76,791.0192,391.25,0.26,147183.64,0.16,5428.26,3.65,401.55,0.27
254,Entry Short,ParSE,2019-11-06 20:00,188.76,787.4872,673.05,0.45,147856.70,0.27,3254.09,2.19,2793.81,1.88
254,Exit Short,Close entry(s) order ParSE,2019-11-08 04:00,187.83,787.4872,673.05,0.45,147856.70,0.27,3254.09,2.19,2793.81,1.88
255,Entry Long,ParLE,2019-11-08 04:00,187.83,1579.2623,-5108.12,-1.72,142748.58,-2.06,509.21,0.17,5049.80,1.7
255,Exit Long,ParSE,2019-11-08 06:00,184.67,1579.2623,-5108.12,-1.72,142748.58,-2.06,509.21,0.17,5049.80,1.7
256,Entry Short,ParSE,2019-11-08 06:00,184.67,796.9747,-840.06,-0.57,141908.52,-0.35,2568.70,1.75,1089.41,0.74
256,Exit Short,Close entry(s) order ParSE,2019-11-08 22:00,185.65,796.9747,-840.06,-0.57,141908.52,-0.35,2568.70,1.75,1089.41,0.74
257,Entry Long,ParLE,2019-11-08 22:00,185.65,1578.6879,-1679.82,-0.57,140228.69,-0.69,5229.99,1.78,4826.25,1.65
257,Exit Long,ParSE,2019-11-10 16:00,184.66,1578.6879,-1679.82,-0.57,140228.69,-0.69,5229.99,1.78,4826.25,1.65
258,Entry Short,ParSE,2019-11-10 16:00,184.66,791.7331,-2030.29,-1.39,138198.39,-0.85,1752.16,1.2,5508.03,3.77
258,Exit Short,ParLE,2019-11-12 20:00,187.15,791.7331,-2030.29,-1.39,138198.39,-0.85,1752.16,1.2,5508.03,3.77
259,Entry Long,ParLE,2019-11-12 20:00,187.15,767.5498,-548.59,-0.38,137649.81,-0.23,1897.82,1.32,1448.70,1.01
259,Exit Long,ParSE,2019-11-14 04:00,186.51,767.5498,-548.59,-0.38,137649.81,-0.23,1897.82,1.32,1448.70,1.01
260,Entry Short,ParSE,2019-11-14 04:00,186.51,766.5843,1568.29,1.1,139218.10,0.66,4478.92,3.13,266.24,0.19
260,Exit Short,ParLE,2019-11-15 08:00,184.39,766.5843,1568.29,1.1,139218.10,0.66,4478.92,3.13,266.24,0.19
261,Entry Long,ParLE,2019-11-15 08:00,184.39,782.6537,-2780.82,-1.93,136437.28,-1.16,1779.07,1.23,2752.50,1.91
261,Exit Long,ParSE,2019-11-15 14:00,180.91,782.6537,-2780.82,-1.93,136437.28,-1.16,1779.07,1.23,2752.50,1.91
262,Entry Short,ParSE,2019-11-15 14:00,180.91,789.359,-1888.80,-1.32,134548.48,-0.8,2528.96,1.77,2041.43,1.43
262,Exit Short,ParLE,2019-11-17 08:00,183.23,789.359,-1888.80,-1.32,134548.48,-0.8,2528.96,1.77,2041.43,1.43
263,Entry Long,ParLE,2019-11-17 08:00,183.23,774.5206,-544.62,-0.38,134003.86,-0.23,2186.75,1.54,802.90,0.57
263,Exit Long,ParSE,2019-11-18 10:00,182.60,774.5206,-544.62,-0.38,134003.86,-0.23,2186.75,1.54,802.90,0.57
264,Entry Short,ParSE,2019-11-18 10:00,182.60,770.6767,6973.69,4.96,140977.55,2.98,7000.43,4.97,259.35,0.18
264,Exit Short,tpS,2019-11-19 10:00,173.48,770.6767,6973.69,4.96,140977.55,2.98,7000.43,4.97,259.35,0.18
265,Entry Long,ParLE,2019-11-20 16:00,175.99,821.5143,-2004.43,-1.39,138973.12,-0.83,1104.77,0.76,1975.90,1.37
265,Exit Long,ParSE,2019-11-20 18:00,173.62,821.5143,-2004.43,-1.39,138973.12,-0.83,1104.77,0.76,1975.90,1.37
266,Entry Short,ParSE,2019-11-20 18:00,173.62,834.3427,7235.67,4.99,146208.80,3.03,7263.18,5.01,1914.59,1.32
266,Exit Short,tpS,2019-11-21 14:00,164.88,834.3427,7235.67,4.99,146208.80,3.03,7263.18,5.01,1914.59,1.32
267,Entry Long,ParLE,2019-11-29 10:00,154.62,955.4085,-1081.17,-0.73,145127.62,-0.44,2817.57,1.91,3478.57,2.35
267,Exit Long,Close entry(s) order ParLE,2019-11-30 10:00,153.55,955.4085,-1081.17,-0.73,145127.62,-0.44,2817.57,1.91,3478.57,2.35
268,Entry Short,ParSE,2019-11-30 10:00,153.55,1913.3647,14580.06,4.96,159707.69,5.95,14635.88,4.98,2259.13,0.77
268,Exit Short,tpS,2019-12-01 02:00,145.87,1913.3647,14580.06,4.96,159707.69,5.95,14635.88,4.98,2259.13,0.77
269,Entry Short,ParSE,2019-12-04 22:00,145.13,1073.5419,-3262.12,-2.09,156445.56,-1.26,1568.42,1.01,4207.24,2.7
269,Exit Short,Close entry(s) order ParSE,2019-12-06 00:00,148.11,1073.5419,-3262.12,-2.09,156445.56,-1.26,1568.42,1.01,4207.24,2.7
270,Entry Long,ParLE,2019-12-06 00:00,148.11,2112.6564,-2406.37,-0.77,154039.19,-0.94,3444.43,1.1,5069.58,1.62
270,Exit Long,ParSE,2019-12-07 20:00,147.03,2112.6564,-2406.37,-0.77,154039.19,-0.94,3444.43,1.1,5069.58,1.62
271,Entry Short,ParSE,2019-12-07 20:00,147.03,1044.0394,-1857.51,-1.21,152181.69,-0.73,929.82,0.61,1826.45,1.19
271,Exit Short,ParLE,2019-12-08 12:00,148.75,1044.0394,-1857.51,-1.21,152181.69,-0.73,929.82,0.61,1826.45,1.19
272,Entry Long,ParLE,2019-12-08 12:00,148.75,1019.8975,337.00,0.22,152518.67,0.13,2896.76,1.91,611.68,0.4
272,Exit Long,Close entry(s) order ParLE,2019-12-09 12:00,149.14,1019.8975,337.00,0.22,152518.67,0.13,2896.76,1.91,611.68,0.4
273,Entry Short,ParSE,2019-12-09 12:00,149.14,2035.9732,5641.50,1.86,158160.17,2.23,10791.01,3.55,4234.47,1.39
273,Exit Short,ParLE,2019-12-11 00:00,146.31,2035.9732,5641.50,1.86,158160.17,2.23,10791.01,3.55,4234.47,1.39
274,Entry Long,ParLE,2019-12-11 00:00,146.31,1065.1989,-2362.71,-1.52,155797.47,-0.92,0.79,0,2332.00,1.5
274,Exit Long,ParSE,2019-12-11 14:00,144.15,1065.1989,-2362.71,-1.52,155797.47,-0.92,0.79,0,2332.00,1.5
275,Entry Short,ParSE,2019-12-11 14:00,144.15,1070.7149,-40.32,-0.03,155757.14,-0.02,5226.34,3.39,352.08,0.23
275,Exit Short,Close entry(s) order ParSE,2019-12-12 12:00,144.13,1070.7149,-40.32,-0.03,155757.14,-0.02,5226.34,3.39,352.08,0.23
276,Entry Long,ParLE,2019-12-12 12:00,144.13,2135.3001,-229.85,-0.07,155527.30,-0.09,3931.46,1.28,4930.04,1.6
276,Exit Long,Close entry(s) order ParLE,2019-12-13 10:00,144.08,2135.3001,-229.85,-0.07,155527.30,-0.09,3931.46,1.28,4930.04,1.6
277,Entry Short,ParSE,2019-12-13 10:00,144.08,3199.6622,6568.23,1.42,162095.53,2.57,13218.39,2.87,3835.81,0.83
277,Exit Short,ParLE,2019-12-15 06:00,141.97,3199.6622,6568.23,1.42,162095.53,2.57,13218.39,2.87,3835.81,0.83
278,Entry Long,ParLE,2019-12-15 06:00,141.97,1119.6932,-858.41,-0.54,161237.12,-0.33,2375.55,1.49,1274.65,0.8
278,Exit Long,Close entry(s) order ParLE,2019-12-16 06:00,141.26,1119.6932,-858.41,-0.54,161237.12,-0.33,2375.55,1.49,1274.65,0.8
279,Entry Short,ParSE,2019-12-16 06:00,141.26,2229.4288,15639.24,4.97,176876.38,5.99,15699.08,4.98,2359.30,0.75
279,Exit Short,tpS,2019-12-16 18:00,134.19,2229.4288,15639.24,4.97,176876.38,5.99,15699.08,4.98,2359.30,0.75
280,Entry Long,ParLE,2020-01-01 12:00,130.74,1270.6579,-91.86,-0.06,176784.52,-0.03,2901.99,1.75,1303.88,0.78
280,Exit Long,Close entry(s) order ParLE,2020-01-02 00:00,130.72,1270.6579,-91.86,-0.06,176784.52,-0.03,2901.99,1.75,1303.88,0.78
281,Entry Short,ParSE,2020-01-02 00:00,130.72,2541.0468,3755.71,1.13,180540.22,1.36,12232.23,3.68,218.90,0.07
281,Exit Short,ParLE,2020-01-03 04:00,129.19,2541.0468,3755.71,1.13,180540.22,1.36,12232.23,3.68,218.90,0.07
282,Entry Long,ParLE,2020-01-03 04:00,129.19,1330.4607,4400.70,2.56,184940.92,1.57,7881.86,4.59,659.69,0.38
282,Exit Long,ParSE,2020-01-04 12:00,132.55,1330.4607,4400.70,2.56,184940.92,1.57,7881.86,4.59,659.69,0.38
283,Entry Short,ParSE,2020-01-04 12:00,132.55,1297.2676,-3273.67,-1.9,181667.25,-1.15,30.47,0.02,3238.64,1.88
283,Exit Short,ParLE,2020-01-04 18:00,135.02,1297.2676,-3273.67,-1.9,181667.25,-1.15,30.47,0.02,3238.64,1.88
